gene	SRR17276325	SRR17276326	SRR17276331	SRR17276332	SRR17276333	SRR17276334	SRR17276335	SRR17276336	SRR17276337	SRR17276338	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000196357	7.07769	9.95732	9.97559	8.50178	6.68296	8.45392	6.74776	6.84006	8.26844	9.25084	68.89565	0.13453	0.25843	0.52056	0.60267	0.99924
ENSG00000161558	2.12331	1.36402	1.11876	0.96247	1.36387	1.1148	2.5032	1.22144	2.44559	1.7041	13.42111	-0.2842	0.53126	-0.53496	0.59268	NA
ENSG00000276449	5.66215	2.45523	2.14429	0.96247	4.90993	4.83081	1.85019	4.27504	1.97977	1.78525	25.35141	0.18328	0.44284	0.41388	0.67896	NA
ENSG00000268545	1.76942	1.36402	0.83907	1.4437	0.68194	0.7432	0.3265	0.36643	0.8152	0.73033	7.62513	-0.20835	0.67815	-0.30723	0.75867	NA
ENSG00000237440	48.83607	45.96735	51.74253	38.65905	48.28101	51.83829	49.08449	53.37693	38.78013	34.1632	385.00584	0.10531	0.14525	0.72503	0.46843	0.99924
ENSG00000278543	0.88471	0.4092	0.09323	0	1.50026	0.5574	0.3265	0.12214	0.34937	0.08115	3.51413	-0.35751	1.09741	-0.32577	0.74459	NA
ENSG00000267920	4.24662	1.09121	1.39845	0.32082	1.90942	1.858	0.87068	1.0993	1.74685	0.40574	12.26724	0.39326	0.65632	0.59919	0.54904	NA
ENSG00000105176	90.06363	81.97738	97.79805	94.16125	84.1508	78.12904	84.23812	78.17217	68.47662	84.79939	707.89233	-0.16373	0.13171	-1.24314	0.21382	0.99924
ENSG00000282951	16.45563	27.00752	10.06882	8.8226	9.00154	6.22431	6.20358	5.86291	10.01529	9.16969	91.08103	0.05636	0.25502	0.221	0.82509	0.99924
ENSG00000159882	9.55488	9.54811	12.95894	8.50178	13.22954	12.26282	9.57746	12.45869	8.96718	8.35822	88.01665	0.15128	0.23043	0.65651	0.51149	0.99924
ENSG00000131116	79.09321	85.93302	107.86687	101.05892	107.74576	124.57913	120.04477	114.44894	80.82105	98.35106	856.28827	-0.0294	0.1421	-0.2069	0.83609	0.99924
ENSG00000159885	4.06967	8.0477	7.36515	8.18096	5.86464	7.15331	5.65941	5.98506	6.52158	7.79018	56.28066	0.1227	0.29924	0.41005	0.68177	NA
ENSG00000131941	50.25161	55.78826	61.62489	89.50933	80.46835	72.46213	70.85144	63.2706	112.03148	94.78056	635.95839	-0.13554	0.16178	-0.83781	0.40214	0.99924
ENSG00000269858	10.79348	5.86527	10.34851	11.22877	18.27586	14.12083	9.35979	16.97802	10.13175	10.30576	97.94747	-0.13715	0.25914	-0.52923	0.59665	0.99924
ENSG00000105767	82.98594	88.11545	153.26978	122.07276	167.75606	173.53752	126.57485	137.28987	111.21628	114.98635	1070.3498	0.06318	0.12511	0.50496	0.61359	0.99924
ENSG00000105738	16.80952	18.82342	23.7736	21.33466	35.46063	42.26958	33.84762	48.49117	30.74461	25.96728	248.6982	0.2281	0.16275	1.40157	0.16105	0.99924
ENSG00000168813	41.93532	28.09873	32.63043	28.23233	50.59959	45.14948	24.16132	46.17044	34.23831	31.56647	302.16616	0.06067	0.19903	0.30482	0.7605	0.99924
ENSG00000011422	1.2386	1.09121	2.79689	2.56658	3.68245	2.87991	1.63252	2.19859	4.65827	4.38198	22.98257	-0.02309	0.40897	-0.05647	0.95497	NA
ENSG00000269843	2.30025	0.81841	0.09323	0	0.27277	0.5574	0.54417	1.46573	0.46583	0.24344	5.52758	0.53437	0.90433	0.5909	0.55459	NA
ENSG00000267323	5.13133	3.68284	2.33074	3.68945	2.04581	1.6722	2.1767	1.58787	0.93165	1.7041	20.88775	-0.58644	0.42302	-1.38634	0.16564	NA
ENSG00000178904	106.6962	148.54137	121.47842	110.20235	119.88421	117.33291	132.88727	143.51922	104.57824	114.25602	1023.11993	0.0697	0.14401	0.48398	0.6284	0.99924
ENSG00000105771	25.30275	25.0979	31.88459	31.28014	34.23315	35.76657	31.77976	36.88749	34.70414	27.59023	263.96245	0.08418	0.15774	0.53369	0.59356	0.99924
ENSG00000099326	25.65663	25.64351	25.54496	22.61795	31.91457	31.40026	25.90268	31.87959	25.38759	34.32549	235.24573	-0.04196	0.1771	-0.23694	0.8127	0.99924
ENSG00000189114	3.3619	3.41004	4.3818	4.97274	5.04632	3.53021	5.11523	4.1529	5.35701	8.52051	40.65742	-0.39234	0.31661	-1.2392	0.21527	NA
ENSG00000186230	16.63258	14.04937	19.76472	18.12644	23.45857	25.45465	13.49551	25.89453	16.76979	17.04103	159.3019	0.1434	0.21004	0.68273	0.49478	0.99924
ENSG00000105220	70.42303	77.06692	87.82246	81.48878	101.60834	103.21209	91.53005	89.89799	104.46179	84.3125	748.91807	0.0658	0.13161	0.49999	0.61708	0.99924
ENSG00000104879	1.76942	0.4092	0.27969	0.80205	0.13639	0.1858	0.21767	0.24429	0.69874	0.32459	4.24687	-0.5008	0.95827	-0.52261	0.60125	NA
ENSG00000276578	11.32431	14.04937	3.54273	4.49151	2.31858	2.5083	3.48271	2.44288	4.65827	5.68034	45.71021	-0.17256	0.3193	-0.54043	0.5889	NA
ENSG00000126261	204.72224	165.72797	212.00455	173.56469	174.43902	182.73463	160.2048	168.19231	155.58634	163.26925	1476.1182	-0.03188	0.12621	-0.25257	0.8006	0.99924
ENSG00000197050	18.04811	22.64267	23.12099	21.17425	23.04941	24.24694	17.8489	19.17661	18.05081	20.28694	174.23759	0.04611	0.18449	0.24992	0.80265	0.99924
ENSG00000196263	26.01052	21.41506	18.17981	18.28685	26.59547	21.92444	28.40588	22.4745	28.0661	28.23941	201.52567	-0.2258	0.1711	-1.31974	0.18692	0.99924
ENSG00000196867	25.65663	25.3707	29.0877	31.11973	31.23263	30.37836	22.8553	24.67309	26.66862	36.43534	238.86162	-0.14505	0.17198	-0.84342	0.39899	0.99924
ENSG00000197016	33.26515	29.87196	43.25862	38.81946	44.1894	45.70688	33.62995	29.92528	45.884	46.49766	329.3637	-0.06853	0.15104	-0.45371	0.65003	0.99924
ENSG00000083828	29.01854	18.41422	21.25639	18.60767	28.64128	26.75525	20.89628	24.18451	18.86601	14.36315	184.00588	-0.03168	0.1946	-0.16279	0.87069	0.99924
ENSG00000266910	1.94637	1.36402	0.83907	0.32082	1.50026	0.929	0.65301	0.73286	1.28103	0.73033	8.53442	0.12732	0.65711	0.19376	0.84636	NA
ENSG00000159917	59.8065	54.69705	40.08881	35.13001	39.14308	40.41157	30.25607	32.7346	35.16997	30.18696	332.0023	0.04567	0.14672	0.31126	0.75561	0.99924
ENSG00000171606	26.89523	19.64183	30.01999	37.05494	29.18683	30.84286	28.29704	31.26887	31.32689	35.05582	252.76177	-0.17879	0.16987	-1.05257	0.29254	0.99924
ENSG00000105173	4.77744	4.22845	4.94118	5.13315	10.5018	7.33911	5.55057	8.42794	6.05576	3.32706	50.12349	0.10031	0.31217	0.32133	0.74796	NA
ENSG00000121289	68.47667	86.47863	74.30414	78.44097	85.51467	79.52255	93.48908	84.27937	79.42357	95.26745	694.8759	-0.09751	0.15062	-0.6474	0.51737	0.99924
ENSG00000268182	3.00802	2.72803	0.55938	0.48123	1.90942	3.15861	1.63252	2.80931	1.28103	1.21722	15.49927	0.31295	0.50006	0.62581	0.53144	NA
ENSG00000127903	1.41554	2.45523	12.39956	12.03082	12.41122	12.35572	3.70038	2.44288	12.57734	12.25331	71.3368	-0.03946	0.27541	-0.14328	0.88607	0.99924
ENSG00000105063	33.61904	33.14559	38.59713	32.0822	46.78075	48.02939	47.2343	55.45338	46.81565	44.79355	357.88872	0.07302	0.14398	0.50715	0.61205	0.99924
ENSG00000133265	19.64059	20.86945	25.3585	30.31768	20.32167	25.73335	26.99103	23.94023	30.04587	34.40664	218.20794	-0.08853	0.18495	-0.47869	0.63216	0.99924
ENSG00000267216	1.76942	1.09121	2.14429	2.56658	5.04632	5.10951	1.95903	3.90861	2.32914	1.21722	22.47816	0.18835	0.43773	0.43028	0.66699	NA
ENSG00000169021	29.37242	29.46275	33.4695	32.24261	32.86928	31.40026	31.45325	34.6889	31.32689	29.21319	264.92556	0.00388	0.15382	0.02525	0.97986	0.99924
ENSG00000063127	6.72381	2.04602	3.4495	4.01027	13.6387	12.07702	3.70038	7.81722	6.17221	4.05739	52.57617	-0.08005	0.36279	-0.22066	0.82535	NA
ENSG00000197813	3.71579	0.95481	1.67814	2.08534	3.54606	2.78701	2.61203	1.83216	1.86331	1.37951	18.68074	-0.54981	0.47489	-1.15776	0.24696	NA
ENSG00000160469	22.29473	22.09706	39.90235	25.82617	33.6876	35.76657	33.73878	37.7425	29.34712	35.29927	265.22318	0.07471	0.17685	0.42245	0.6727	0.99924
ENSG00000258405	12.38596	11.59414	12.11987	19.24932	16.63922	15.60723	13.27784	11.11511	18.28372	21.26071	128.30496	-0.31137	0.20908	-1.48924	0.13642	0.99924
ENSG00000197405	1.41554	0.95481	0.65261	0.96247	1.36387	1.3006	1.30602	1.83216	3.61016	1.62295	12.66845	0.11081	0.55783	0.19864	0.84254	NA
ENSG00000125503	15.21704	25.64351	35.52055	27.43028	35.05147	40.59737	35.3713	38.47536	26.20279	33.67631	263.06686	0.16397	0.19556	0.83846	0.40177	0.99924
ENSG00000269177	8.84711	7.77489	4.66149	4.97274	3.00051	3.43731	4.57106	2.93146	4.65827	3.40821	40.44937	-0.09448	0.32595	-0.28987	0.77191	NA
ENSG00000104894	77.14684	67.92801	27.40956	22.29713	38.87031	34.28016	17.74007	26.38311	25.27113	20.85497	296.46401	0.10632	0.16766	0.6341	0.52602	0.99924
ENSG00000269583	9.90877	10.63933	4.3818	2.72699	4.228	2.5083	3.80922	3.78646	4.07599	3.81394	41.53475	-0.01585	0.32733	-0.04842	0.96138	NA
ENSG00000254901	6.19298	3.95565	5.03441	5.7748	6.41019	5.01661	5.22407	6.1072	5.70639	6.89756	47.38803	-0.28655	0.29237	-0.98009	0.32704	NA
ENSG00000268157	3.00802	1.22761	1.11876	0.96247	2.31858	1.858	0.43534	0.73286	0.93165	0.56803	10.83141	-0.08007	0.60071	-0.13329	0.89396	NA
ENSG00000104901	2.47719	3.68284	2.70366	3.52904	2.04581	1.3006	5.3329	3.0536	5.82284	7.141	31.76252	-0.37046	0.37525	-0.98725	0.32352	NA
ENSG00000268686	3.18496	1.36402	1.39845	1.4437	0.68194	0.0929	0.54417	0.85501	1.16457	1.54181	10.32251	-0.65942	0.63944	-1.03124	0.30243	NA
ENSG00000104866	26.71829	30.82677	41.20757	45.2359	39.68863	41.89798	46.90779	41.65111	36.21808	41.70994	330.55105	-0.09382	0.16175	-0.58002	0.5619	0.99924
ENSG00000267757	5.30827	5.59247	1.58491	1.12288	1.36387	0.929	0.97951	1.22144	2.56205	1.94755	18.84856	0.1157	0.45667	0.25335	0.8	NA
ENSG00000105171	23.35638	29.59915	31.32521	29.1948	26.18631	23.41084	30.14723	26.26096	22.82554	25.23695	225.10088	-0.05959	0.17768	-0.33539	0.73733	0.99924
ENSG00000181035	4.24662	4.22845	7.17869	7.69973	6.00103	8.91842	7.07426	8.30579	9.66592	9.57543	61.6438	0.09891	0.27059	0.36553	0.71472	0.99924
ENSG00000207357	1.2386	0.95481	1.11876	0.80205	0.27277	1.3006	0.87068	1.22144	0.8152	1.54181	8.54462	0.25863	0.68361	0.37833	0.70519	NA
ENSG00000267992	0.35388	1.50042	0.9323	0.32082	0.40916	0.6503	1.19718	0.12214	0.11646	0.32459	4.96965	0.05742	0.95653	0.06003	0.95213	NA
ENSG00000006712	89.70974	96.43595	103.01892	111.16481	88.92435	100.14638	97.2983	90.14228	107.02384	105.24862	833.72941	-0.02747	0.13578	-0.20233	0.83966	0.99924
ENSG00000063322	38.57342	55.65186	58.64154	67.85385	52.91817	59.17741	70.4161	57.77412	68.12725	63.21409	500.41649	0.01245	0.17252	0.07214	0.94249	0.99924
ENSG00000090924	48.65913	37.78325	48.1998	43.15056	71.33042	67.81712	51.15235	71.45425	53.91952	51.77226	455.78935	0.01325	0.15279	0.08671	0.9309	0.99924
ENSG00000105193	84.40147	87.84265	104.79029	97.52988	62.87443	79.42964	93.16257	83.05793	87.34263	83.01414	727.68648	0.0374	0.14179	0.26379	0.79194	0.99924
ENSG00000196235	76.08519	79.52215	98.35743	86.94275	93.15235	98.65998	111.88216	111.51748	115.99102	101.67812	819.6788	0.05883	0.12573	0.46792	0.63984	0.99924
ENSG00000105197	38.21954	44.60333	52.67483	46.19836	48.14462	57.2265	51.69652	59.48413	46.00045	48.52635	413.75809	0.11276	0.14751	0.76444	0.4446	0.99924
ENSG00000090932	8.13935	16.7774	8.39068	6.09562	24.27689	32.79376	36.02431	47.26973	9.66592	4.86886	160.45376	0.60221	0.21023	2.86457	0.00418	0.25869
ENSG00000176401	4.42356	4.77406	7.36515	6.09562	6.54658	7.15331	4.89757	8.79437	5.70639	6.41067	52.14757	0.19411	0.29027	0.66873	0.50367	NA
ENSG00000269792	4.24662	3.81925	2.33074	0.96247	1.22748	1.4864	0.97951	2.19859	0.69874	1.37951	16.0039	0.27591	0.51966	0.53095	0.59545	NA
ENSG00000176396	13.62456	13.77656	14.45062	13.95576	15.27535	15.42143	13.16901	10.99296	13.04317	13.55167	115.27536	-0.08984	0.2052	-0.43781	0.66152	0.99924
ENSG00000182013	39.81202	96.29955	70.85464	90.15097	73.649	69.67513	107.20226	78.78289	79.19065	89.18137	672.21992	-0.01639	0.22844	-0.07176	0.9428	0.99924
ENSG00000204851	9.73183	9.13891	14.63708	22.29713	7.3649	8.17521	17.74007	12.82512	26.08633	20.04349	126.57459	-0.17574	0.23236	-0.75634	0.44945	0.99924
ENSG00000204850	21.58696	29.46275	10.72143	15.23904	6.81935	6.31721	9.03329	6.47363	16.65333	15.33692	116.19362	-0.1349	0.23885	-0.56479	0.57222	0.99924
ENSG00000160014	291.77785	341.82247	394.26879	433.59089	341.10398	378.38239	454.49405	393.18158	395.48744	443.6347	3266.14312	-0.07036	0.13717	-0.51297	0.60797	0.99924
ENSG00000269292	220.29316	303.63002	102.92569	93.5196	78.55893	76.45684	91.63889	83.79079	98.7554	92.50842	1037.3778	0.06494	0.14529	0.44695	0.65491	0.99924
ENSG00000197380	11.67819	10.23012	16.96782	12.67247	14.59341	15.23563	19.37259	17.46659	11.52923	11.11724	118.08488	-0.00345	0.20784	-0.01661	0.98675	0.99924
ENSG00000269487	33.08821	35.60082	14.17093	11.54959	13.6387	14.30663	13.82202	14.90157	15.60522	12.65905	149.38227	0.13402	0.18592	0.72081	0.47103	0.99924
ENSG00000128011	0.53083	1.36402	2.79689	3.04781	3.81884	3.80891	3.37388	2.80931	1.39748	1.78525	20.73138	-0.03066	0.44557	-0.06882	0.94513	NA
ENSG00000125733	26.54134	30.82677	28.24863	26.78863	27.82296	28.89195	32.97694	28.21527	16.88624	23.85744	227.23815	-0.11855	0.1851	-0.64046	0.52187	0.99924
ENSG00000269680	3.53885	6.27447	1.8646	1.12288	1.22748	1.6722	1.52369	0.61072	1.16457	0.89263	16.53162	0.23548	0.51722	0.45528	0.6489	NA
ENSG00000263414	23.71027	29.05355	6.52609	9.78507	4.63716	5.57401	10.88348	10.01581	11.8786	12.09101	104.16529	-0.07313	0.23877	-0.3063	0.75938	0.99924
ENSG00000170604	19.10977	22.23346	35.24086	38.33823	33.96037	40.69027	42.98974	43.72756	34.12185	38.30173	294.03727	-0.00667	0.16737	-0.03986	0.96821	0.99924
ENSG00000176182	1.06165	0.95481	0.83907	1.12288	2.72774	1.858	1.74136	2.19859	1.39748	1.05492	12.44834	-0.11351	0.53765	-0.21112	0.8328	NA
ENSG00000104983	1.59248	2.31883	3.16981	4.49151	1.36387	2.1367	3.26504	4.64147	1.39748	3.5705	23.70206	-0.09334	0.4512	-0.20687	0.83611	NA
ENSG00000268401	0.70777	0.2728	0.18646	0.32082	1.50026	0.6503	0.3265	1.46573	0.46583	0.24344	5.03089	-0.07885	0.89325	-0.08827	0.92966	NA
ENSG00000259605	52.55186	66.01839	23.96006	24.06165	20.86722	23.59664	20.78744	17.83303	18.74955	25.96728	245.9592	-0.07549	0.19017	-0.39696	0.6914	0.99924
ENSG00000267395	21.94084	17.59581	7.8313	9.94548	11.86567	10.59062	9.03329	10.62653	8.50135	8.43937	96.87167	-0.15809	0.22149	-0.71373	0.47539	0.99924
ENSG00000185800	18.22506	15.95899	31.41844	26.14699	40.91611	40.78317	30.25607	39.94109	38.89659	31.56647	263.47424	0.11951	0.16201	0.73769	0.4607	0.99924
ENSG00000287960	0.53083	0.1364	1.11876	1.60411	0.95471	1.2077	0.10883	0.36643	0.46583	1.13607	6.46796	-0.4129	0.79724	-0.51791	0.60452	NA
ENSG00000130818	71.30775	69.42843	82.6016	78.76179	65.32939	67.16682	68.13057	72.67569	61.60567	75.95429	599.93191	-0.07106	0.1388	-0.51191	0.60871	0.99924
ENSG00000171469	29.54936	32.73639	35.0544	29.51562	27.00463	26.10495	29.7119	27.97098	23.7572	28.7263	243.83878	-0.0471	0.17006	-0.27698	0.7818	0.99924
ENSG00000171466	92.54082	80.61336	65.26085	67.69344	84.42358	82.03085	63.55951	82.32507	51.70684	68.3264	616.99589	-0.10631	0.15017	-0.70796	0.47897	0.99924
ENSG00000127452	9.90877	8.7297	11.93341	12.35165	13.09316	13.37762	12.95134	14.04656	13.62545	14.52545	104.88663	-0.07652	0.20945	-0.36535	0.71485	0.99924
ENSG00000024422	3.3619	2.59163	5.68702	4.01027	9.81987	8.82552	5.65941	7.32864	4.42536	2.92132	45.33402	0.1572	0.30845	0.50965	0.6103	NA
ENSG00000105373	93.24859	108.57569	125.39407	123.83728	111.42821	125.22943	118.41224	109.19675	92.69965	112.47077	942.41694	-0.04189	0.14413	-0.29062	0.77134	0.99924
ENSG00000178935	7.25463	6.54728	5.03441	6.73726	10.91096	6.87461	5.76824	5.0079	5.70639	5.76149	54.84834	-0.33744	0.27624	-1.22151	0.22189	NA
ENSG00000269343	21.7639	18.68702	21.909	19.89096	28.77767	28.98485	19.37259	25.03952	24.10657	16.87873	188.26089	0.12418	0.18152	0.68415	0.49388	0.99924
ENSG00000198466	43.17392	30.69037	35.9867	33.5259	81.55945	58.99161	36.02431	55.81981	41.80801	32.94598	374.32899	-0.01804	0.18469	-0.0977	0.92217	0.99924
ENSG00000269867	2.83108	2.59163	0.46615	0.96247	2.04581	2.2296	0.97951	0.97715	0.46583	0.48689	11.54869	-0.22258	0.57381	-0.3879	0.69809	NA
ENSG00000173480	23.71027	19.64183	26.19757	27.91151	32.46012	31.67896	24.59666	26.74954	23.40783	20.44923	215.02507	-0.05616	0.16778	-0.3347	0.73785	0.99924
ENSG00000152454	13.44761	8.86611	11.2808	12.03082	12.95677	13.56342	12.95134	14.41299	11.41277	10.06232	101.32387	-0.09209	0.22162	-0.41552	0.67776	0.99924
ENSG00000177025	1.76942	1.22761	2.42397	0.96247	3.1369	1.3935	0.87068	1.58787	1.6304	0.73033	13.02639	0.27241	0.57633	0.47265	0.63646	NA
ENSG00000105053	24.24109	27.82593	28.06217	34.80918	28.50489	28.52035	29.60306	28.70384	27.94964	31.32303	244.09934	-0.11115	0.17246	-0.6445	0.51925	0.99924
ENSG00000142528	23.0025	23.87028	34.68148	23.74083	27.27741	24.71145	22.31113	26.87168	23.52428	25.3181	214.26382	0.07987	0.17762	0.44964	0.65297	0.99924
ENSG00000269091	3.89273	5.45606	2.5172	1.92493	2.59135	2.1367	1.41485	1.0993	2.79496	1.7041	21.30653	0.1741	0.4299	0.40499	0.68549	NA
ENSG00000204666	0	0	0.09323	0	0.27277	0.0929	0.10883	0.48858	1.86331	1.7041	4.02787	0.33817	1.19492	0.283	0.77718	NA
ENSG00000131409	94.1333	95.34474	115.97786	134.58482	101.0628	124.11463	120.80661	120.55614	132.17852	144.44298	999.51765	-0.05006	0.14115	-0.35467	0.72284	0.99924
ENSG00000235034	1.06165	0.54561	1.39845	2.24575	0.68194	1.5793	3.80922	0.97715	2.21268	2.43443	14.5184	-0.56659	0.57425	-0.98666	0.32381	NA
ENSG00000142513	2.83108	1.22761	0.83907	0.80205	1.36387	2.2296	0.3265	2.68717	1.04811	1.21722	12.02806	0.35568	0.64077	0.55508	0.57884	NA
ENSG00000142065	38.57342	52.65103	60.41291	53.73768	51.82707	55.5543	45.60177	45.68186	44.60297	49.50012	418.81098	0.06769	0.15872	0.42649	0.66975	0.99924
ENSG00000181007	41.75838	32.19078	41.48726	35.45083	39.68863	40.13287	34.28296	41.04039	32.60792	37.5714	315.3433	-0.05654	0.16019	-0.35295	0.72413	0.99924
ENSG00000267309	1.41554	2.18243	1.39845	0.48123	1.77303	1.4864	1.41485	0.85501	0.69874	0.64918	10.24331	0.17771	0.61193	0.29041	0.7715	NA
ENSG00000254004	108.81951	121.67025	141.70928	126.40386	111.01905	116.31101	114.05885	108.58603	101.89974	109.79289	975.35614	-4e-04	0.13092	-0.00303	0.99758	0.99999
ENSG00000228629	0.35388	0.95481	0.65261	0.16041	1.36387	1.1148	0.87068	0.61072	0.46583	0.1623	5.53336	0.64579	0.83605	0.77243	0.43986	NA
ENSG00000186020	39.81202	33.5548	29.83353	26.46781	33.6876	33.81566	23.61715	31.39101	24.68885	28.96974	255.58167	-0.02102	0.16894	-0.1244	0.901	0.99924
ENSG00000197019	8.13935	7.91129	9.22975	13.1537	8.59238	8.73262	12.8425	7.2065	8.50135	10.7115	80.4497	-0.38965	0.25444	-1.53141	0.12567	0.99924
ENSG00000167565	12.03208	9.00251	11.65372	18.28685	13.09316	14.67823	13.71318	13.68013	12.22797	13.06479	110.76974	-0.24013	0.22428	-1.07067	0.28432	0.99924
ENSG00000268366	3.71579	2.72803	1.30522	1.28329	1.50026	1.858	1.63252	1.0993	0.93165	0.89263	14.06258	-0.1693	0.50837	-0.33302	0.73912	NA
ENSG00000074219	76.43907	75.8393	119.2409	107.95659	107.60937	109.6222	93.59791	102.47883	92.69965	107.11502	835.15392	-0.02712	0.12986	-0.20881	0.8346	0.99924
ENSG00000161677	2.30025	2.45523	6.15317	4.17069	3.95522	3.25151	6.74776	4.27504	6.87095	6.57297	39.73348	-0.09931	0.33565	-0.29588	0.76732	NA
ENSG00000196081	15.57092	9.95732	17.15428	8.02055	14.18425	17.37233	8.38028	18.68803	11.41277	7.141	106.05445	0.4795	0.26713	1.79499	0.07265	0.88177
ENSG00000123143	62.99146	84.43261	92.57718	107.63577	89.33351	100.05348	118.73875	112.00606	99.22123	113.2011	827.53022	-0.0281	0.15697	-0.17903	0.85791	0.99924
ENSG00000198521	76.43907	59.47111	72.62601	59.19165	107.88215	108.7861	58.22661	103.82241	70.45639	52.25914	639.44771	0.20123	0.16686	1.20602	0.22781	0.99924
ENSG00000105085	8.13935	6.95648	6.15317	5.61438	8.18322	7.98941	6.96543	8.18365	6.52158	5.4369	58.55353	0.03284	0.26272	0.12501	0.90052	0.99924
ENSG00000127445	44.94334	52.37822	67.31191	80.3659	69.83016	72.64793	77.2727	76.46215	75.8134	80.25512	588.66797	-0.06178	0.14711	-0.41993	0.67454	0.99924
ENSG00000073050	32.2035	32.32718	45.58937	43.63179	39.14308	40.22577	44.29576	37.98679	41.69155	47.71487	341.62399	-0.10715	0.1538	-0.69667	0.48601	0.99924
ENSG00000065268	12.38596	14.45857	17.62043	17.64521	16.23006	16.72203	18.39308	25.40595	21.54452	22.72137	154.47945	0.08378	0.19249	0.43527	0.66337	0.99924
ENSG00000184162	32.2035	25.64351	20.23086	15.88069	15.95728	14.86403	14.58386	13.68013	16.88624	15.17463	154.74647	-0.04725	0.18999	-0.24871	0.80359	0.99924
ENSG00000105227	13.09373	10.77573	6.15317	9.14343	7.77406	7.61781	26.88219	7.93936	13.62545	8.92625	94.60765	-0.4391	0.31492	-1.39435	0.16321	0.99924
ENSG00000105552	4.24662	8.5933	6.80577	7.21849	11.32012	10.49772	10.0128	8.0615	9.54946	8.52051	71.27628	0.06414	0.2783	0.23048	0.81772	0.99924
ENSG00000087076	2.65413	3.41004	5.12764	8.50178	4.63716	4.18051	5.55057	1.83216	0.8152	4.05739	34.58203	-0.88984	0.42317	-2.10278	0.03548	NA
ENSG00000235191	73.60799	91.25269	37.57161	43.31097	31.23263	36.13817	42.33673	33.5896	42.50675	44.55011	399.4759	-0.05812	0.17065	-0.34057	0.73343	0.99924
ENSG00000087086	315.48811	232.83757	406.10898	265.801	222.72003	254.54646	367.86157	198.36188	242.23023	220.55956	2292.17809	-0.11715	0.19122	-0.61263	0.54012	0.99924
ENSG00000196967	12.03208	9.54811	10.25528	9.30384	12.82038	11.42672	8.92445	12.58083	8.50135	11.19839	89.18528	-0.0948	0.23696	-0.40005	0.68912	0.99924
ENSG00000267437	1.06165	1.77322	1.21199	0.80205	0.13639	0.5574	0.76184	0.73286	0.93165	0.48689	7.10377	0.7108	0.71778	0.99027	0.32204	NA
ENSG00000245680	15.74786	15.27698	18.73919	16.52233	17.18477	17.74393	16.97823	14.53514	18.74955	17.20332	141.90092	-0.02498	0.19179	-0.13024	0.89637	0.99924
ENSG00000286449	4.24662	2.59163	2.5172	11.38918	3.1369	3.43731	2.28553	1.46573	0.8152	2.10984	28.90422	-0.99634	0.43885	-2.27034	0.02319	NA
ENSG00000276846	0.53083	1.90962	2.42397	2.56658	0.95471	0.7432	1.19718	0.61072	0.8152	1.62295	11.40437	-0.21606	0.61535	-0.35111	0.7255	NA
ENSG00000280106	0.53083	0.95481	0.46615	0.48123	0.68194	0.929	0.65301	0.24429	1.6304	0.73033	6.16356	0.2385	0.77314	0.30848	0.75772	NA
ENSG00000180884	6.19298	9.27531	9.32298	7.86014	11.04735	13.00602	9.14212	12.09226	7.80261	9.0074	79.28673	0.20084	0.24687	0.81354	0.41591	0.99924
ENSG00000271032	1.94637	1.36402	0.46615	0	0.81832	0.7432	0.65301	0.73286	0.23291	0.64918	6.26367	-0.02582	0.81066	-0.03185	0.97459	NA
ENSG00000221946	0	0.4092	1.30522	0.48123	1.36387	1.2077	0.3265	1.0993	1.16457	0.56803	6.60511	1.16177	0.79526	1.46087	0.14405	NA
ENSG00000179115	32.55738	47.05856	56.49725	50.20864	53.46372	61.31411	69.32776	56.91911	48.67896	56.15424	448.06671	0.03221	0.17437	0.18475	0.85342	0.99924
ENSG00000266975	4.24662	4.63766	2.23752	2.40616	3.27329	1.2077	1.08835	1.58787	1.74685	1.29836	19.73387	-0.13298	0.46555	-0.28564	0.77515	NA
ENSG00000267458	153.58591	220.42502	60.59937	56.9459	52.23624	49.98029	64.86553	52.15549	50.77518	53.7198	679.37465	-0.00918	0.16506	-0.05561	0.95565	0.99924
ENSG00000179262	53.79046	42.55731	63.30303	53.57727	51.41791	54.904	53.54671	59.1177	56.48157	59.1567	460.79395	-0.02613	0.14449	-0.18081	0.85652	0.99924
ENSG00000179271	79.97792	66.15479	63.11657	54.70015	38.05198	41.80508	51.91419	42.87255	48.91187	53.15177	454.42468	-0.10906	0.15066	-0.72391	0.46912	0.99924
ENSG00000267610	1.2386	2.86443	0.55938	0.64164	1.36387	0.5574	0.43534	1.58787	0.46583	0.48689	8.4326	0.28852	0.70662	0.40832	0.68304	NA
ENSG00000268729	1.2386	2.45523	1.21199	0.96247	0.68194	0.8361	0.65301	0.73286	0.69874	1.13607	8.90687	0.18096	0.63812	0.28359	0.77673	NA
ENSG00000133247	10.97042	8.4569	15.94229	12.83288	17.8667	24.80435	20.24327	28.33741	14.44065	13.30823	139.6419	0.17925	0.20593	0.87045	0.38406	0.99924
ENSG00000160471	1.06165	1.22761	0.55938	0.48123	1.36387	0.929	0.10883	1.22144	0.69874	0.56803	6.78865	0.51039	0.76964	0.66315	0.50723	NA
